age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
24.0,management,single,tertiary,no,172.0,no,no,cellular,3,jul,67.0,2.0,-1.0,0.0,unknown,no
58.0,entrepreneur,married,secondary,no,2.0,no,no,unknown,16,jun,,1.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,41.0,no,no,cellular,21,aug,,5.0,-1.0,0.0,unknown,yes
25.0,student,single,secondary,no,1116.0,yes,no,cellular,2,mar,170.0,3.0,-1.0,0.0,unknown,no
49.0,blue-collar,married,secondary,no,-55.0,no,no,unknown,17,jun,150.0,3.0,-1.0,0.0,unknown,no
59.0,retired,divorced,secondary,no,,no,no,cellular,14,may,,2.0,-1.0,0.0,unknown,yes
30.0,management,single,tertiary,no,329.0,yes,no,unknown,6,jun,122.0,,-1.0,0.0,unknown,no
46.0,blue-collar,married,secondary,no,494.0,yes,no,unknown,26,may,,1.0,-1.0,0.0,unknown,no
42.0,management,married,unknown,no,1519.0,no,no,cellular,19,oct,230.0,1.0,,,success,yes
37.0,entrepreneur,married,tertiary,no,2685.0,no,no,unknown,20,jun,187.0,2.0,-1.0,0.0,unknown,no
44.0,blue-collar,married,primary,no,-14.0,yes,yes,unknown,19,may,179.0,4.0,-1.0,0.0,unknown,no
49.0,services,married,secondary,no,,no,yes,cellular,4,aug,357.0,3.0,-1.0,0.0,unknown,no
41.0,blue-collar,married,secondary,no,1459.0,no,no,unknown,5,jun,82.0,1.0,-1.0,0.0,unknown,no
48.0,technician,married,tertiary,no,0.0,no,no,telephone,26,aug,176.0,,-1.0,0.0,unknown,no
31.0,management,married,secondary,no,625.0,yes,no,cellular,7,apr,424.0,1.0,,,failure,no
37.0,student,married,unknown,no,0.0,no,no,unknown,18,jun,115.0,1.0,-1.0,0.0,unknown,no
51.0,services,married,secondary,no,867.0,yes,no,cellular,3,feb,177.0,2.0,,,failure,no
,retired,married,secondary,no,,no,no,telephone,9,jun,,1.0,,,failure,yes
32.0,management,single,tertiary,no,151.0,yes,no,unknown,6,may,118.0,1.0,-1.0,0.0,unknown,no
48.0,services,married,primary,yes,-583.0,yes,no,unknown,2,jun,25.0,,-1.0,0.0,unknown,no
49.0,blue-collar,married,tertiary,no,1784.0,no,no,unknown,12,jun,,1.0,-1.0,0.0,unknown,no
30.0,management,married,tertiary,no,3134.0,yes,no,cellular,17,jul,124.0,1.0,-1.0,0.0,unknown,no
27.0,self-employed,single,secondary,no,49.0,yes,no,cellular,30,jan,208.0,2.0,-1.0,0.0,unknown,no
34.0,technician,married,secondary,no,-346.0,no,no,cellular,13,aug,136.0,4.0,-1.0,0.0,unknown,no
49.0,management,married,secondary,no,1623.0,yes,no,cellular,19,nov,,2.0,-1.0,0.0,unknown,yes
48.0,management,married,tertiary,no,60.0,no,no,telephone,7,may,376.0,2.0,,,failure,no
40.0,services,married,secondary,no,17.0,no,no,cellular,4,jun,78.0,1.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,secondary,no,2008.0,yes,no,cellular,18,nov,354.0,1.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,primary,no,91.0,yes,no,cellular,6,may,29.0,1.0,,,failure,no
41.0,entrepreneur,married,tertiary,no,171.0,yes,no,cellular,19,nov,209.0,1.0,,,failure,no
28.0,management,single,tertiary,no,1027.0,yes,no,cellular,14,may,433.0,1.0,-1.0,0.0,unknown,no
51.0,services,married,unknown,no,,yes,no,unknown,29,may,147.0,2.0,-1.0,0.0,unknown,no
33.0,blue-collar,divorced,primary,no,142.0,yes,no,telephone,11,may,41.0,2.0,,,failure,no
26.0,management,single,tertiary,no,205.0,no,no,unknown,26,may,111.0,1.0,-1.0,0.0,unknown,no
34.0,admin.,single,secondary,no,852.0,no,no,cellular,14,apr,108.0,2.0,-1.0,0.0,unknown,no
27.0,blue-collar,married,secondary,yes,-584.0,yes,no,cellular,7,may,411.0,2.0,-1.0,0.0,unknown,no
42.0,self-employed,married,secondary,no,97.0,no,no,cellular,10,jul,108.0,2.0,-1.0,0.0,unknown,no
45.0,admin.,married,secondary,no,204.0,yes,no,cellular,3,jun,224.0,2.0,-1.0,0.0,unknown,yes
31.0,technician,single,secondary,no,628.0,yes,no,unknown,12,may,,2.0,-1.0,0.0,unknown,no
32.0,management,single,tertiary,no,311.0,no,no,unknown,12,may,,2.0,-1.0,0.0,unknown,yes
39.0,blue-collar,married,primary,no,1564.0,no,no,unknown,17,jun,57.0,1.0,-1.0,0.0,unknown,no
26.0,blue-collar,single,secondary,no,856.0,yes,yes,cellular,30,jul,95.0,5.0,-1.0,0.0,unknown,no
40.0,management,single,tertiary,no,1509.0,no,no,cellular,15,mar,144.0,2.0,,,failure,no
52.0,services,married,secondary,no,-888.0,no,no,cellular,16,jul,135.0,1.0,-1.0,0.0,unknown,no
40.0,technician,single,tertiary,no,226.0,no,no,cellular,15,jan,176.0,2.0,-1.0,0.0,unknown,no
48.0,technician,married,secondary,no,127.0,no,yes,cellular,7,aug,524.0,5.0,-1.0,0.0,unknown,no
31.0,services,married,secondary,no,413.0,yes,no,unknown,13,may,65.0,1.0,-1.0,0.0,unknown,no
27.0,admin.,married,secondary,no,710.0,yes,yes,cellular,6,may,653.0,1.0,,,success,yes
47.0,technician,married,secondary,no,1233.0,yes,no,unknown,11,sep,91.0,1.0,,,other,yes
28.0,management,single,secondary,no,171.0,no,no,cellular,10,mar,93.0,1.0,-1.0,0.0,unknown,yes
40.0,management,divorced,tertiary,no,69.0,yes,no,cellular,6,may,503.0,2.0,,,failure,no
34.0,admin.,married,secondary,no,1499.0,yes,no,cellular,13,apr,186.0,1.0,,,failure,no
29.0,self-employed,married,tertiary,no,751.0,yes,no,unknown,23,may,121.0,2.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,61.0,no,yes,cellular,19,aug,452.0,2.0,-1.0,0.0,unknown,no
,retired,married,primary,no,425.0,no,no,telephone,22,jun,,1.0,,,failure,yes
55.0,services,divorced,primary,no,2923.0,yes,no,unknown,15,may,104.0,2.0,-1.0,0.0,unknown,no
43.0,management,divorced,tertiary,no,99.0,no,no,cellular,29,jan,24.0,3.0,-1.0,0.0,unknown,no
23.0,student,single,secondary,no,1021.0,no,no,telephone,19,jun,79.0,,-1.0,0.0,unknown,no
44.0,technician,married,tertiary,no,1146.0,no,no,cellular,4,jul,178.0,2.0,-1.0,0.0,unknown,no
58.0,blue-collar,married,primary,no,781.0,yes,no,cellular,15,may,74.0,2.0,-1.0,0.0,unknown,no
29.0,admin.,single,secondary,no,1448.0,no,no,cellular,10,mar,217.0,1.0,,,other,no
30.0,management,single,tertiary,no,604.0,no,yes,cellular,2,feb,475.0,1.0,-1.0,0.0,unknown,no
29.0,admin.,single,secondary,no,-194.0,yes,no,cellular,7,may,127.0,1.0,-1.0,0.0,unknown,no
41.0,technician,married,secondary,no,0.0,no,no,cellular,11,mar,101.0,1.0,-1.0,0.0,unknown,no
35.0,housemaid,married,primary,no,0.0,yes,no,cellular,14,jul,340.0,3.0,-1.0,0.0,unknown,no
31.0,technician,single,secondary,no,1014.0,yes,no,cellular,23,jul,158.0,4.0,-1.0,0.0,unknown,no
27.0,admin.,single,tertiary,no,73.0,no,no,cellular,29,jan,242.0,1.0,-1.0,0.0,unknown,no
47.0,services,married,secondary,no,2597.0,yes,no,unknown,16,may,323.0,1.0,-1.0,0.0,unknown,no
53.0,self-employed,married,tertiary,no,2627.0,yes,yes,unknown,16,jun,18.0,,-1.0,0.0,unknown,no
34.0,management,married,tertiary,no,1906.0,yes,no,cellular,14,jul,68.0,3.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,primary,no,-319.0,yes,yes,cellular,9,jul,134.0,4.0,-1.0,0.0,unknown,no
36.0,management,married,tertiary,no,-296.0,yes,no,cellular,14,may,113.0,3.0,-1.0,0.0,unknown,no
40.0,technician,married,secondary,no,169.0,yes,no,cellular,18,aug,43.0,4.0,-1.0,0.0,unknown,no
37.0,self-employed,single,tertiary,no,556.0,no,no,unknown,17,jun,200.0,2.0,-1.0,0.0,unknown,no
65.0,retired,divorced,unknown,no,300.0,no,no,cellular,2,aug,245.0,2.0,-1.0,0.0,unknown,no
53.0,technician,divorced,secondary,no,751.0,yes,no,unknown,16,may,343.0,4.0,-1.0,0.0,unknown,no
28.0,technician,single,secondary,no,126.0,no,no,cellular,3,mar,229.0,1.0,-1.0,0.0,unknown,no
33.0,technician,divorced,tertiary,no,-386.0,yes,no,unknown,23,may,530.0,1.0,-1.0,0.0,unknown,no
56.0,blue-collar,married,primary,no,379.0,no,no,cellular,13,aug,58.0,5.0,-1.0,0.0,unknown,no
45.0,self-employed,married,secondary,no,706.0,no,no,cellular,30,apr,78.0,2.0,,,success,no
39.0,technician,married,secondary,no,,no,no,unknown,5,jun,147.0,1.0,-1.0,0.0,unknown,no
28.0,management,single,tertiary,no,1466.0,yes,no,cellular,25,jul,40.0,1.0,-1.0,0.0,unknown,no
36.0,blue-collar,married,primary,no,0.0,yes,no,cellular,18,nov,618.0,2.0,-1.0,0.0,unknown,no
41.0,blue-collar,married,primary,no,951.0,yes,no,cellular,20,apr,23.0,4.0,-1.0,0.0,unknown,no
46.0,admin.,married,secondary,no,368.0,no,no,cellular,20,aug,293.0,1.0,,,other,yes
41.0,blue-collar,married,secondary,no,121.0,yes,no,cellular,13,may,16.0,6.0,,,other,no
59.0,services,married,secondary,no,204.0,no,no,cellular,23,jul,286.0,2.0,-1.0,0.0,unknown,no
24.0,admin.,married,secondary,no,299.0,yes,no,cellular,6,may,209.0,1.0,,,failure,no
34.0,management,married,tertiary,no,,yes,no,unknown,21,may,,1.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,primary,no,-335.0,yes,no,unknown,27,may,260.0,1.0,-1.0,0.0,unknown,no
42.0,admin.,married,secondary,no,3165.0,yes,no,unknown,16,jun,298.0,4.0,-1.0,0.0,unknown,no
50.0,services,married,secondary,no,254.0,yes,no,cellular,15,apr,397.0,2.0,,,failure,no
25.0,management,single,tertiary,no,553.0,yes,no,cellular,17,sep,113.0,4.0,,,failure,no
51.0,services,divorced,secondary,no,518.0,yes,no,telephone,17,nov,76.0,1.0,-1.0,0.0,unknown,no
50.0,management,married,tertiary,no,85.0,no,yes,cellular,1,jun,141.0,1.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,unknown,no,603.0,yes,no,unknown,23,may,,2.0,-1.0,0.0,unknown,no
21.0,services,single,secondary,no,361.0,no,no,telephone,5,jun,329.0,1.0,,,other,no
52.0,blue-collar,married,secondary,no,-98.0,yes,no,unknown,7,may,423.0,1.0,-1.0,0.0,unknown,no
55.0,retired,married,primary,no,,no,no,cellular,5,aug,67.0,4.0,-1.0,0.0,unknown,no
26.0,technician,single,secondary,no,2610.0,yes,yes,unknown,2,jun,626.0,1.0,-1.0,0.0,unknown,no
38.0,technician,married,tertiary,no,3234.0,no,no,cellular,18,nov,578.0,2.0,-1.0,0.0,unknown,yes
32.0,blue-collar,married,secondary,no,687.0,yes,no,unknown,9,may,61.0,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,631.0,yes,no,unknown,23,may,248.0,4.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,341.0,no,yes,cellular,29,jan,136.0,1.0,,,failure,no
33.0,technician,single,tertiary,no,316.0,no,no,cellular,21,aug,126.0,3.0,-1.0,0.0,unknown,no
35.0,technician,married,secondary,no,2.0,no,no,telephone,28,jan,653.0,3.0,-1.0,0.0,unknown,no
44.0,management,married,unknown,no,415.0,yes,no,telephone,14,may,7.0,,-1.0,0.0,unknown,no
48.0,management,divorced,tertiary,no,507.0,yes,no,cellular,9,apr,528.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,secondary,no,912.0,yes,no,cellular,13,may,,1.0,-1.0,0.0,unknown,no
50.0,management,married,tertiary,no,0.0,no,no,cellular,9,jul,243.0,5.0,-1.0,0.0,unknown,no
37.0,blue-collar,married,primary,no,37.0,yes,no,cellular,13,may,24.0,2.0,,,other,no
44.0,admin.,single,secondary,no,2524.0,no,no,unknown,19,jun,82.0,1.0,-1.0,0.0,unknown,no
36.0,unemployed,single,tertiary,no,,yes,no,unknown,11,jun,,3.0,-1.0,0.0,unknown,no
49.0,blue-collar,divorced,unknown,no,39.0,yes,no,cellular,13,may,27.0,5.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,5,may,143.0,1.0,-1.0,0.0,unknown,no
49.0,technician,divorced,secondary,no,265.0,yes,no,unknown,12,may,274.0,6.0,-1.0,0.0,unknown,no
35.0,blue-collar,single,secondary,no,0.0,yes,no,cellular,16,apr,,1.0,,,other,yes
57.0,admin.,divorced,unknown,no,,no,no,cellular,20,nov,,1.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,primary,no,1520.0,yes,no,cellular,5,feb,115.0,1.0,-1.0,0.0,unknown,no
36.0,blue-collar,divorced,secondary,no,-140.0,yes,no,unknown,26,may,222.0,2.0,-1.0,0.0,unknown,no
,retired,divorced,primary,no,852.0,no,no,cellular,15,mar,341.0,1.0,-1.0,0.0,unknown,no
38.0,blue-collar,single,secondary,no,578.0,yes,no,unknown,21,may,112.0,2.0,-1.0,0.0,unknown,no
40.0,blue-collar,married,primary,yes,0.0,yes,no,unknown,6,may,64.0,2.0,-1.0,0.0,unknown,no
38.0,services,single,secondary,no,2253.0,yes,no,cellular,13,may,,3.0,-1.0,0.0,unknown,yes
34.0,management,single,tertiary,no,1171.0,yes,no,cellular,10,jul,129.0,1.0,-1.0,0.0,unknown,no
29.0,technician,single,tertiary,no,452.0,yes,no,cellular,11,may,59.0,1.0,-1.0,0.0,unknown,no
28.0,admin.,married,secondary,no,-97.0,yes,no,cellular,29,jan,79.0,1.0,,,success,no
,retired,married,secondary,no,,no,no,telephone,9,jul,151.0,5.0,-1.0,0.0,unknown,no
51.0,admin.,divorced,secondary,no,467.0,yes,no,unknown,19,may,83.0,1.0,-1.0,0.0,unknown,no
32.0,student,single,tertiary,no,0.0,no,no,cellular,6,aug,101.0,5.0,,,other,no
36.0,management,married,tertiary,no,495.0,no,no,cellular,5,aug,157.0,3.0,,,success,yes
38.0,entrepreneur,married,secondary,no,157.0,no,yes,cellular,15,may,57.0,,,,other,no
49.0,self-employed,married,secondary,no,358.0,yes,yes,unknown,13,may,176.0,3.0,-1.0,0.0,unknown,no
42.0,services,married,secondary,no,292.0,yes,no,cellular,11,may,222.0,3.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,primary,no,,yes,no,unknown,2,jun,217.0,4.0,-1.0,0.0,unknown,no
34.0,blue-collar,married,secondary,no,-563.0,yes,no,unknown,26,may,252.0,1.0,-1.0,0.0,unknown,no
59.0,retired,single,secondary,no,351.0,yes,no,unknown,27,may,,5.0,-1.0,0.0,unknown,yes
35.0,unknown,married,primary,no,365.0,no,no,cellular,29,aug,41.0,2.0,-1.0,0.0,unknown,no
33.0,blue-collar,single,secondary,no,,yes,no,unknown,20,jun,27.0,,-1.0,0.0,unknown,no
34.0,admin.,single,secondary,no,846.0,yes,no,cellular,17,apr,,2.0,-1.0,0.0,unknown,no
64.0,retired,married,secondary,no,1574.0,no,no,telephone,29,jul,301.0,3.0,-1.0,0.0,unknown,yes
34.0,entrepreneur,married,tertiary,no,-28.0,yes,no,cellular,16,jul,574.0,1.0,-1.0,0.0,unknown,no
,retired,married,tertiary,no,0.0,no,no,cellular,16,oct,,1.0,,,success,yes
57.0,retired,married,primary,no,2927.0,no,yes,telephone,30,jul,78.0,5.0,-1.0,0.0,unknown,no
30.0,blue-collar,married,secondary,no,501.0,yes,yes,unknown,27,may,514.0,1.0,-1.0,0.0,unknown,no
56.0,housemaid,divorced,primary,yes,1238.0,no,no,unknown,5,jun,,1.0,-1.0,0.0,unknown,yes
49.0,unknown,married,unknown,no,301.0,no,no,cellular,14,aug,,2.0,-1.0,0.0,unknown,no
73.0,retired,married,primary,no,1388.0,no,no,cellular,20,jul,146.0,3.0,,,success,no
39.0,technician,single,secondary,no,102.0,yes,no,cellular,14,aug,272.0,2.0,-1.0,0.0,unknown,no
57.0,technician,divorced,primary,no,13.0,yes,no,cellular,8,may,323.0,2.0,,,failure,no
32.0,self-employed,married,secondary,no,413.0,yes,no,cellular,11,jul,,2.0,-1.0,0.0,unknown,no
32.0,technician,single,tertiary,no,,yes,no,unknown,21,may,,2.0,-1.0,0.0,unknown,yes
45.0,admin.,married,secondary,no,638.0,yes,no,cellular,20,aug,75.0,,-1.0,0.0,unknown,no
32.0,blue-collar,married,secondary,no,101.0,yes,no,unknown,19,may,191.0,4.0,-1.0,0.0,unknown,no
31.0,management,married,tertiary,no,1224.0,yes,yes,cellular,24,jul,,2.0,-1.0,0.0,unknown,yes
49.0,self-employed,married,secondary,no,1103.0,no,no,cellular,12,aug,428.0,2.0,-1.0,0.0,unknown,no
29.0,services,married,secondary,no,,no,no,cellular,28,may,322.0,3.0,-1.0,0.0,unknown,no
55.0,technician,married,secondary,no,955.0,yes,no,cellular,29,jan,104.0,1.0,-1.0,0.0,unknown,no
30.0,admin.,married,secondary,no,518.0,yes,no,cellular,8,may,127.0,1.0,-1.0,0.0,unknown,no
45.0,services,single,primary,no,1893.0,yes,no,unknown,3,jun,,6.0,-1.0,0.0,unknown,yes
39.0,technician,married,tertiary,no,14.0,no,no,cellular,28,jan,114.0,2.0,-1.0,0.0,unknown,no
36.0,admin.,married,secondary,no,-423.0,yes,yes,unknown,13,may,106.0,1.0,-1.0,0.0,unknown,no
33.0,management,married,tertiary,no,,no,no,cellular,19,nov,305.0,1.0,,,failure,no
36.0,management,married,tertiary,no,2987.0,yes,no,cellular,12,aug,307.0,1.0,-1.0,0.0,unknown,yes
31.0,technician,single,secondary,no,433.0,no,no,cellular,11,aug,,2.0,-1.0,0.0,unknown,no
36.0,technician,married,unknown,no,756.0,no,no,cellular,11,jul,396.0,3.0,-1.0,0.0,unknown,no
38.0,technician,single,tertiary,no,0.0,yes,no,cellular,1,jun,71.0,1.0,-1.0,0.0,unknown,no
33.0,unknown,married,secondary,no,2727.0,no,no,cellular,6,aug,205.0,3.0,-1.0,0.0,unknown,no
40.0,technician,married,secondary,no,93.0,yes,no,unknown,13,may,134.0,2.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,1766.0,no,yes,cellular,5,jun,166.0,2.0,-1.0,0.0,unknown,yes
39.0,services,married,secondary,no,124.0,yes,no,cellular,31,jul,81.0,5.0,-1.0,0.0,unknown,no
33.0,admin.,married,tertiary,no,69.0,no,yes,cellular,4,may,77.0,2.0,-1.0,0.0,unknown,no
53.0,services,divorced,secondary,no,0.0,no,no,cellular,12,mar,80.0,2.0,-1.0,0.0,unknown,yes
38.0,management,married,tertiary,no,0.0,yes,no,cellular,13,may,537.0,5.0,,,failure,no
59.0,technician,married,secondary,no,259.0,no,no,cellular,15,jun,415.0,1.0,,,success,yes
55.0,blue-collar,married,primary,no,,no,no,cellular,19,nov,291.0,1.0,-1.0,0.0,unknown,no
38.0,technician,single,tertiary,no,744.0,yes,no,cellular,14,may,283.0,1.0,,,other,no
48.0,services,married,secondary,no,116.0,yes,no,telephone,20,apr,70.0,4.0,-1.0,0.0,unknown,no
53.0,blue-collar,married,secondary,no,70.0,yes,no,unknown,5,may,611.0,2.0,-1.0,0.0,unknown,no
44.0,admin.,divorced,secondary,no,432.0,no,no,cellular,9,feb,132.0,3.0,-1.0,0.0,unknown,no
57.0,management,married,tertiary,no,1172.0,no,no,unknown,18,jun,26.0,1.0,-1.0,0.0,unknown,no
29.0,blue-collar,single,secondary,no,9.0,yes,no,cellular,11,may,262.0,3.0,-1.0,0.0,unknown,no
31.0,services,married,secondary,no,428.0,yes,no,unknown,21,may,272.0,1.0,-1.0,0.0,unknown,no
35.0,technician,single,tertiary,no,,yes,no,cellular,28,dec,137.0,1.0,,,failure,no
31.0,blue-collar,married,primary,no,620.0,no,no,cellular,30,mar,95.0,1.0,-1.0,0.0,unknown,no
35.0,self-employed,married,tertiary,no,,no,no,cellular,19,nov,140.0,2.0,-1.0,0.0,unknown,no
40.0,management,single,secondary,no,192.0,yes,no,unknown,16,may,71.0,,-1.0,0.0,unknown,no
39.0,blue-collar,married,secondary,no,0.0,yes,no,cellular,7,may,502.0,1.0,,,failure,no
43.0,technician,single,tertiary,no,,yes,no,unknown,3,jun,164.0,,-1.0,0.0,unknown,no
44.0,entrepreneur,married,primary,no,276.0,yes,yes,unknown,15,may,219.0,1.0,-1.0,0.0,unknown,no
29.0,technician,single,secondary,no,113.0,no,no,cellular,12,feb,328.0,2.0,,,success,yes
40.0,technician,married,secondary,no,782.0,yes,no,unknown,14,may,224.0,2.0,-1.0,0.0,unknown,no
33.0,entrepreneur,married,primary,no,82.0,yes,no,cellular,18,nov,63.0,2.0,-1.0,0.0,unknown,no
46.0,management,married,tertiary,no,1008.0,no,no,cellular,29,aug,24.0,,-1.0,0.0,unknown,no
27.0,unknown,single,tertiary,no,,no,no,telephone,28,jan,147.0,4.0,-1.0,0.0,unknown,no
26.0,admin.,single,secondary,no,443.0,no,no,cellular,30,jul,84.0,3.0,-1.0,0.0,unknown,no
41.0,technician,married,secondary,no,351.0,yes,no,cellular,9,jul,175.0,1.0,-1.0,0.0,unknown,no
34.0,technician,married,tertiary,no,,yes,no,cellular,21,aug,12.0,,-1.0,0.0,unknown,no
39.0,technician,single,tertiary,no,-41.0,no,yes,cellular,25,aug,40.0,,-1.0,0.0,unknown,no
27.0,services,single,secondary,no,-124.0,no,no,cellular,18,jul,217.0,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,79.0,yes,yes,cellular,23,jul,235.0,,-1.0,0.0,unknown,no
44.0,unemployed,single,secondary,no,,no,no,cellular,28,jan,255.0,1.0,-1.0,0.0,unknown,no
55.0,retired,married,tertiary,no,197.0,no,yes,cellular,8,jul,256.0,1.0,-1.0,0.0,unknown,no
51.0,blue-collar,divorced,primary,no,837.0,no,no,telephone,30,jul,41.0,2.0,-1.0,0.0,unknown,no
50.0,management,married,tertiary,no,-94.0,no,yes,unknown,25,jun,75.0,1.0,-1.0,0.0,unknown,no
30.0,services,married,secondary,no,1743.0,yes,no,cellular,5,feb,192.0,4.0,-1.0,0.0,unknown,no
46.0,technician,married,secondary,no,57.0,no,no,unknown,28,may,,1.0,-1.0,0.0,unknown,yes
49.0,admin.,married,secondary,no,635.0,no,no,cellular,25,aug,220.0,3.0,-1.0,0.0,unknown,no
56.0,retired,married,secondary,no,-113.0,yes,yes,cellular,12,aug,614.0,2.0,-1.0,0.0,unknown,no
47.0,admin.,divorced,secondary,no,225.0,no,no,cellular,28,aug,,4.0,-1.0,0.0,unknown,yes
30.0,admin.,married,secondary,no,124.0,no,no,telephone,16,jun,161.0,2.0,-1.0,0.0,unknown,no
36.0,entrepreneur,single,secondary,no,475.0,no,no,cellular,25,jul,141.0,3.0,-1.0,0.0,unknown,no
40.0,management,married,tertiary,no,-7.0,no,yes,telephone,25,jul,,1.0,-1.0,0.0,unknown,no
37.0,technician,single,secondary,yes,375.0,no,no,unknown,9,jun,223.0,2.0,-1.0,0.0,unknown,no
42.0,admin.,divorced,secondary,no,936.0,no,no,cellular,30,jan,,1.0,-1.0,0.0,unknown,yes
45.0,technician,married,secondary,no,1415.0,yes,no,cellular,17,nov,483.0,1.0,,,failure,no
34.0,unemployed,single,secondary,no,0.0,no,no,cellular,17,nov,63.0,2.0,-1.0,0.0,unknown,no
27.0,admin.,single,secondary,no,,no,no,cellular,11,jul,271.0,5.0,-1.0,0.0,unknown,no
30.0,blue-collar,married,secondary,no,-99.0,yes,no,cellular,15,may,144.0,5.0,-1.0,0.0,unknown,no
32.0,technician,married,secondary,no,167.0,yes,yes,cellular,8,aug,79.0,3.0,-1.0,0.0,unknown,no
46.0,housemaid,married,primary,no,19.0,yes,no,telephone,21,jul,171.0,1.0,-1.0,0.0,unknown,no
29.0,self-employed,married,tertiary,no,242.0,yes,no,cellular,18,jul,73.0,4.0,-1.0,0.0,unknown,no
53.0,unknown,married,unknown,no,13.0,no,no,telephone,28,jan,69.0,1.0,-1.0,0.0,unknown,no
32.0,technician,married,secondary,no,286.0,no,no,cellular,20,apr,60.0,1.0,,,failure,no
49.0,unemployed,married,secondary,no,769.0,yes,no,unknown,14,may,257.0,1.0,-1.0,0.0,unknown,no
35.0,management,married,tertiary,no,93.0,no,no,cellular,4,may,198.0,2.0,,,other,no
38.0,blue-collar,married,secondary,no,1663.0,yes,no,cellular,13,apr,217.0,3.0,,,failure,no
39.0,entrepreneur,married,primary,no,238.0,yes,yes,cellular,19,nov,134.0,1.0,-1.0,0.0,unknown,no
34.0,technician,single,secondary,no,2178.0,yes,no,cellular,26,may,41.0,1.0,-1.0,0.0,unknown,no
42.0,blue-collar,married,primary,no,792.0,yes,yes,cellular,19,nov,611.0,2.0,,,other,no
35.0,blue-collar,single,unknown,no,871.0,yes,no,unknown,6,jun,216.0,3.0,-1.0,0.0,unknown,no
60.0,admin.,married,secondary,no,1025.0,no,no,cellular,6,aug,388.0,,-1.0,0.0,unknown,no
57.0,technician,divorced,secondary,no,63.0,yes,no,unknown,5,may,242.0,1.0,-1.0,0.0,unknown,no
31.0,blue-collar,single,secondary,no,16.0,no,no,cellular,7,jul,387.0,1.0,-1.0,0.0,unknown,no
29.0,management,single,secondary,no,417.0,no,no,cellular,7,oct,90.0,1.0,-1.0,0.0,unknown,no
41.0,services,married,secondary,no,,yes,no,telephone,20,nov,281.0,2.0,-1.0,0.0,unknown,no
46.0,blue-collar,married,primary,no,2749.0,yes,no,cellular,17,nov,332.0,1.0,-1.0,0.0,unknown,no
33.0,technician,married,secondary,no,133.0,no,no,cellular,4,may,218.0,1.0,-1.0,0.0,unknown,yes
32.0,blue-collar,single,secondary,no,1721.0,yes,no,unknown,21,may,650.0,2.0,-1.0,0.0,unknown,no
